text,label
"This was probably the worst bojangles I've ever been to.  First traffic makes getting in and out hard and when you do get inside you see a store that doesn't look like it's had a major cleaning or remodel in years.  I'm the only customer there is I go to the register and service was pretty apathetic with a hint of ghetto attitude for making them work.\n\nI get my order and see that all the tables are dirty and the floor hasn't been cleaned so it's a game of find the least nasty. Sit down and the sandwich is overcooked to the point of being rubber.  The fries were pretty average so I ate quickly and left, no point in trying to get that mess fixed.",0
"My friends and I were in Montreal for the weekend, and we decided to check out Montreal's Chinatown. It was around 5pm on Saturday, and after walking around for a bit, we decided we were hungry and wanted dinner. It was hard to tell which of the restaurants were good, since it was too early for the restaurants to be crowded, and some of them looked sketchy from the outside. We eventually settled on Mon Shing. \n\nWe ordered spring rolls, fried wontons, yang chow fried rice (pork & shrimp), beef with chinese broccoli, mapo tofu (tofu with pork, scallions and spicy sauce) and 1L of the house white wine. The wine came out first, and was actually really delicious, and only $22. The food came out quickly and was good. Not the best Chinese food I've ever had, but definitely good. There was SO MUCH food. We finished the appetizers, wine and broccoli, but left half the fried rice and 3/4 of the tofu. It was all really delicious- we just couldn't finish it. With our check, they gave us 8 slices of oranges and 3 fortune cookies. Yummy! The meal took just the right length of time, and as we were leaving, there was a decent line of people waiting to be seated.\n\nDefinitely go if you're hungry and looking for solid, cheap Chinese food. With tip, the meal cost us about $20 each for a liter of wine and more food than we could eat!!",1
"I agree with the previous posters.  I stopped here when I was in the neighborhood to get gas and there is no pay at the pump.  I had to go inside, tell the woman how much I wanted pumped, show her my ID for the credit card, swipe and then pay.\n\nI will drive by this place in the future.  The set up is just plain dumb and this station aptly earns its name.",0
"This  cart is bold.  Really bold.   They serve a variety of sliders, but bypass the familiar (and often grand) burger slider.  Even bolder, they hauled everything over to Science Dr., which can be a wasteland for like operations.\n\nThey can get away with it because it is obvious, based on their menu, they step their sliders up a whole 'nother level.  Everything (even the vegetarian options) read so appetizing.  The dribbles were making my way to my chin.  It would be embarrassing, but  I'm sure they see it all the time. \n\nTheir service was very friendly and efficient.  My order was styrofoamed in two minutes.\n\nI was in the mood for Italian, but also wanted something spicy to battle my sinuses. I opted for two mix/match sliders and chips combo.  The sliders were; \""""Powerball\"""" - homemade marina-soaked juicy meatball stuffed with gooey mozzarella with deliciously fresh basil leaves floating in the sauce & \""""Italy on Wisconsin\"""" -- a roma tomato and fresh mozzarella slice topped with the basil, olive oil and balsamic vinegar.  Too finish it off, I had to snag the handmade thick-cut potato chips with garlic wasabi!  \n\nThe meatball slider was perfect old school Italian-American with a touch of class stepping it up with basil and perfectly oozing mozzarella.  Even better was the incredible \""""Italy on Wisconsin\"""" - AKA 'Caprese Salad on a Bun\""""; I never thought that it could work so well, but it was, so fresh and saliva inducing, I wanted more!  Of course their buns are perfect (don't say that in the wrong company)!  Finally, I finished with the chips.  There was a massive mound of perfectly crispy, crunchy and salted real potato-ey goodness.  The wasabi sauce was sinus-clearing and delicious -- the garlic was a light undercurrent, but added to its robust flavor. \n\nThe budget gourmet lunch was only $8.00!  It was certainly more satisfying than grabbing a Pop Tart from vending or walking further for a bland sub or a slice of grease-drenched pizza.  \n\nYou gotta have this.  I will go as many times as they will return to Science Dr.  I'm almost certain that I'll love everything they offer.",1
"Love this place. Food is always amazing and the service is great. They have great salads and portions are gigantic. Just avoid going here on weekends in the wee hours because you'll be surrounded by drunk, half naked girls and douchy guys that just got out of the clubs. Unless you want to see girls walking around shoeless and guys fist pumping to imaginary bass sounds.",1
"Blissful Yoga Studio went out of business within several days of me purchasing a five class a package for my mother. Upon contacting the studio-- which never returns phone calls or emails-- on a repetitive amount of occasions, the studio finally agreed to issue a full refund within 48 hours. This assurance and guarantee of reimbursement has yet to be fulfilled after almost 2 weeks.\n\nI have never encountered a business that values its customers in such a manner (not a compliment in the slightest). I will continue to pursue Blissful Yoga Studio until I have received my full refund for the unused five class package I purchased in January. \n\nA completely counter-reproductive, irritating, and surreal experience.",0
"Deuce, tell your waitresses if they won't acknowledge your female patrons then your female patrons won't return.  We arrived to a semi-empty lounge at 1am and seated ourselves in the middle of the lounge.  We waited and waited...20 minutes passed with zero services from the waitresses who were all over the other predominantly male tables.  We decided to leave rather than beg for service.  No thanks.  Never again.",0
"...not so good....the $14 cocktail, described as \""""savory\"""" was really sweet and not very cold.  My husband had the surf and turf tasting menu, and I had the vegetarian tasting menu.   He loved the caviar opener, while I thought the arugula salad was nothing special and vinegary.  Husband's 2nd course was the lobster pot pie, their signature dish, generous portion but alas the lobster tail was tough and over cooked, he chewed and chewed and chewed each bite, rendering conversation difficult.. Meanwhile my 2nd course consisted of four tiny tortellini swimming in an sea of over powering, sweet red pepper sauce.  I dissected them in half but still ate them in a blink while he continued masticating the rubbery lobster.  His 3rd course was kobe beef....again, tough and chewy!  My third course was a discordant, Japanese inspired hodgepodge...a spoonful of sticky rice, two baby bok choy, a round of daikon, two battered mushrooms and a bowl of vinegary sauce...each item was well prepared, but still a dish that would have been disappointing at 1/4 of the price.\n\nWe both liked the desserts.  I applaud them for having a vegetarian tasting menu at all.\n\n\nMaybe it was an off night in the kitchen.",0
"Dear fro yo gods--thank you for finally planting yourself Uptown! My co-worker told me that she wanted some ice cream today and I promptly said \""""Hey, let's try The Frozen Isle, the new fro yo place\"""" and couldn't have been happier. No longer do I have to go to Cold Stone or La Harris Teeter when I'm having a cold craving, I can just walk across the street to the Overstreet Mall!\n\nLike some of my favorite fro yo places, you pay by the ounce so if you want something little, you can get a small portion or if you're having a bad day in corporate America, you can gorge! They have 10-12 different flavors ranging from fruity ones like strawberry, raspberry, pineapple to more decadent ones like french vanilla, banana cream, dark chocolate. The toppings rock as well--fresh fruit! None of that sugary fruit mix from a can that's swimming in syrup but fruit like blackberries, kiwi, blueberries and strawberries at their peak. And to top it all off-Ghirardelli syrups like caramel and chocolate plus they have punch cards that you can get punched for each visit, oh yeah!!\n\nSo I guess I need to add a \""""Frozen Isle\"""" budget along to my coffee budget each week? I think I can swing that!",1
"I heart shoes and I heart Winners... naturally I heart Winners with awesome shoe sections even more!!! \n\nSpent 1 hour in the shoe section alone and found lots of fantastic options. The rest of the store didn't really do anything for me, but I did manage to find a cute LBD for $16.\n\nSorry boys but the mens section here seemed to be lacking a bit.",1
"Arrogant Butcher continues to disappoint.  I came here on Friday to celebrate someone's birthday.  The pretzel/fondue appetizer was awesome, as always, but I'm beginning to suspect that it's the only good thing on the menu -- and really, that's not very impressive because how could they possibly mess up salted bread and melted cheese??\n\nWe were headed to the art museum after dinner, so I decided to order an appetizer for my meal since I knew I couldn't finish a whole entree and I didn't want to lug leftovers around with me on the lightrail.  At first I ordered the steamed mussels, but sadly they were out of them for the night.  My second choice was the salmon rillette, which the menu described as \""""smoked salmon with crusty bread.\""""  I was expecting a lox and french bread type of plate, but what came out was smoked salmon that had been mushed up into little chunks, soaked in some sort of liquid (tasted like vinegar maybe?), poured in a jar and topped with many capers.  I gave it a try and spread it on the bread, but after 2 bites I knew I did not like it.  it was mushy and sour and yecchh.\n\nI was waiting for the bartender (we sat at the bar) to come by and ask if we enjoyed our food so that I could exchange my salmon for a salad or something, but she never did.  she only came at the end of our meal and collected my plate (still FULL of food except for the 2 bites missing) and threw all the food in the trash.  you would think the plate full of uneaten food would've clued her in that I didn't enjoy my meal, but either she didn't notice or didn't care, but just brought out the check and gave it to us without comment.  I didn't want to be fussy, so we paid and left.\n\nMy dining companion ordered the jambalaya for his meal and said it was really greasy.\n\nArrogant Butcher, you make me angry that you charge so much money for bleh food.  I will not be convinced to come here again, no matter how good your pretzel/fondue is!",0
"The one star is for the staff. They are cute and sweet and very on top of it. However, this is simply the most appalling food that any restaurant has ever tried to serve me. It made Denny's seem like a visit to Fouchon. It is so nightmarishly over priced and so under developed. The omelet I had was filled to bursting point with a clear greasy liquid. My friends had sandwiches where the bread was just soaked in the same curious matter, and the chicken had the consistency of asbestos. And for this, an omelette was 11 bucks, and a sandwich is 13. The southwest scramble was filled with super cheap greasy chorizo and tasted like scrambled eggs with a canned sloppy joe mix thrown in, vegetables were frozen, of course. Shocking. This really is a new very dark development for Las Vegas. It used to be that you could arrive here and get a decent meal and a room for cheap so you could spend all your money on gambling. Now, everywhere you turn, you are being nickel and dimed and overcharged to such an embarrassing level that you simply want to go home and just spend your money doing something really fulfilling there. Planet Hollywood is so douchey that you may actually feel in danger crossing through the casino, it looks like a bunch of wife beaters hunting for their next victims. Skip this place AT ALL COSTS.",0
I got fish and chips and its tasteless rubber that's been sitting under a heating lamp for what tastes like hours.,0
"I saw Caci for my first eyebrow waxing when I was 15 and never looked back!  I'm now 23 and living elsewhere and miss her treatment so much that when I visit home, my vacation practically revolves around her availability.  I haven't found anyone that does my eyebrows as well as she always does! Caci's incredible knowledge of all things skincare and her experience has led me to recommend her to all of my friends and follow her to the different salons where she has worked over the past several years.  She gives great advice, is very personable, and is detail oriented.  I am extremely jealous that my mom and 2 sisters still get to visit her on a regular basis!",1
"My staple here-\n\nChicken Continental, \nCiabatta bread (loveeee), honey mustard, tomatoes, lettuce, broiled chicken! (I wish the chicken was actually grilled)\nThe bread and the pungent mustard are my absolute favorite items here, and their fresh OJ is pretty good for a morning snack. I try to get some extra honey mustard so I can spice up my veggie wraps\n\nI really havent had a bad sandwich here, the bread is pretty solid, the flavors are on- nothing extraordinarily new age or innovative, but its standard, delicious, reliable.",1
Seriously the $60 burger is the WORST burger I've ever had. The foie was greasy and overly gamy and NOT SEASONED AT ALL! The rest of the burger was also not seasoned. I doubt that was wagyu beef - it was super dry and flavorless. Nothing about this burger warrants $60.\n\nThe lamb burger was excellent. I ordered provolone (I think it was provolone) cheese for my lamb burger. Probably one of the BEST burgers I've ever had in my life!\n\nThe zucchini fries tasted like nothing and I think are frozen / bulk but can't be sure. \n\nService was not great. I will never go back.,0
"Terrible customer service.\nEnter store, go to Ipod location.\nEmployee Nick looks at me.  Says nothing.\nI say I need an Ipod Classic.\nHe tilts head toward his microphone and calls for a key to open the case.\nOpens case, removes Ipod, nods toward cash register.\nAsks if I am part of some rewards program (he mumbled so I'm not sure what program he was asking about)\nRings up sale.  Tells me the amount.\nI pay.  He pushes item towards me then says 'Do you want a bag?'\nI wait for him to say thank you. . . not happening, he never says another word.  \nI say 'You're welcome'\nEnd of transaction.\n\nHello Fry's Electronics!",0
"** O is a breathtaking show that utilizes a stage that magically fills up with water. The circus acts were elegant, albeit a tad boring. Ticket prices are high. **\n\nMy 6th Cirque Du Soleil show! \n\nI haven't written a review in over a month. Please excuse my lackadaisical behavior, Yelpers and Yelpettes, I can no longer ingest anything fried, salty, meaty, carby or sweet. Says who? My bladder. \n\nSo what's the point of living? Well... I've been asking myself that too. It's been tough kids, especially since I can't eat at yummy places. No yummy places,  means I can't write Yelp reviews. No reviews means I'm Yelpless! Ohhh... the depravity. Life in a first world country is so hard. #firstworldproblems\n\nSo... what were we talking about? Oh yes, my bladder... no wait... O. No, not that O, the show O, silly! Well kids, I can still watch shows so I'm content to just writing about shows and sex stores that I visit. O was interesting, in a blah sort of way. I think I'm officially Cirque-d out (did I just make up a word)? I've watched so many, they are getting repetitive. \n\nHere's the adjectives I'd use to describe O: beautiful, expensive, BORING, tasteful, watery, SNOOZE. Get the idea? Being my 6th Cirque show, I've already seen a version of all the acts in other shows. There's nothing new and nothing mesmerizing. The stage and the use of water is breathtaking... for about 5 mins... then it's like, \""""cool.\"""" You know what it reminds me of? The fountain show at Bellagio. It's cool the first two times you watch it, maybe a third time it holds some fascination. But for an hour and twenty minutes? No thanks. \n\nThe stage and the acts are very beautiful, similar to a well choreographed ballet. Unfortunately I find ballet boring. My favorite act were the contortionists. Three beautiful ladies contort themselves into different poses. They seem to defy gravity.\n\nSide note: this was the first Cirque show I fell asleep in. I even stayed awake during Beatles Love. If you've read my review, that's saying a lot.",1
"I love taking my baby to gymboree. It has been a great experience. I feel that it has really accelerated her development and learning. \nIt is now under new management and is undergoing changes. I will update my review again after everything settles. Miss Chris was the previous owner and was amazing. She lead every class and provided a ton of developmental information and enthusiasm. I think she will be hard to replace.\nThe best thing about gymboree was that you had unlimited classes. I could take my baby 4 days a week plus open gym for 60 something a month. They are supposed to get rid of that feature in April, if they do, then I will probably cancel my membership. I think having unlimited keeps more students in the class which enhances my babies interactions and learning. When she was in level 2, there were very few babies and most classes were empty, this made me wait to sign up for level 3, where there were more kids and more fun. Also, my work schedule keeps changing and I have different days off, it is way more convienent to pick and choose what class I go to. I do not see why it matters if you go to more than one class, the instructors still need to be there so I am not sure how they will save money. Anyways, that's just my 2 cents. I hope it stays unlimited so I have a great place to take my baby.",1
"I was visiting in LV and this was close by.  Beings I'm from a small town with few restaurants like this, I gave it a try.  I liked it!  I had a HUGE Nacho Burrito for lunch.  I went back for dinner and had one of their salads.  The salsas are really tasty.  All in all I'll be back whenever I make it back to the area.  It's on the order of Rubio's and Chipolte, which I've tried in other cities, not mine for sure........",1
"It really is a highlight of my morning to walk by this place and just have some time to relax, have a good coffee and a REALLY good pastry here.\n\nI think I might soon get addicted to their pistachio croissant. \n\nNice couch, good atmosphere, service with a smile... Wifi and cozy, what else ?",1
"This review is for the Vegas Uncorked Mother's Day Brunch.  \n\nI arrived about 25 minutes early and there was already a line almost back to the casino floor.  While we were waiting they passed out Mimosa's and Bloody Mary's.  Definitely a nice way to pass the time.  When we were seated, Food Writer Alan Richman and Chef Tom Colicchio spoke about Mother's Day and the changing face of hunger in America.  It was quite special and moving to see these esteemed professionals share such an important message. \nNow onto the food:\n\n1st Course:\nScones with Creme Fraiche and Market Preserves.  The Scones were so good I finished mine without putting anything on them!\n\nSeasonal Fresh Fruit.  A nice selection of Melons, Berries and Pineapple.\n\nPickled Farm Egg with Roasted Beets, White Anchovy.  Never thought I'd like this, but the combination of flavors was just fantastic!\n\nChilled Maine Lobster and Artichoke Salad.  I KNEW I' d like this one and I Loved it!\n\nWild Arugula with Shaved Pecorino.Standard Salad, but the cheese took it to another level.\n\nHouse Made Porchetta with Mustard Fruits. Wonderfully rich and fatty with a contrasting sweetness from the fruit.\n\n2nd Course\nBelgian Waffle with Warm Fruit Compote.  My least favorite dish of the meal.\n\nSous Vide Eggs, Asparagus, Morels, Ramps.  Stunningly delicious.  The Morels were absolutely fantastic!\n\nWagyu Skirt Steak, Salsa Verde.  Tender and Flavorful.\n\nBraised Kubuta Pork Belly.  Best Pork dish I have ever had!  It almost brought a tear to my eye.\n\nCreamed Spinach Gratin.  Just OK.\n\nDesserts(So full I only tried two.)\nFrozen Chocolate Souffle.  Rich, Creamy, Chocolatey. YUM!\n\nLemon Verbena Pavlova, Strawberry Sorbet. Light crispy shell, sorbet tasted just like fresh strawberries.\n\nThis was a fantastic dining experience. The restaurant is wheelchair accessible and based on the quality of the food and service, I will definitely return for dinner in the future.",1
